profile_name,post_id,post_date,post_time,likes,shares,followers,comments,content_type,comment_text
profile29,post16,2024-12-08,07:41,605,63,5390,21,PHOTO,"Very helpful, thanks!"
profile29,post17,2024-07-27,07:04,997,54,4913,28,TEXT,"Awesome content!"
profile29,post18,2025-02-03,00:44,520,118,5562,24,TEXT,"Good but could be better"
profile29,post19,2025-04-01,10:28,533,53,5787,47,TEXT,"Some good points but missing details"
profile29,post20,2025-02-18,05:55,504,121,5390,47,TEXT,"Interesting content but too short"
profile29,post21,2024-08-30,01:58,143,155,6333,42,VIDEO,"This is misleading"
profile29,post22,2024-07-12,03:02,166,142,5074,19,VIDEO,"Not very helpful"
profile29,post23,2024-04-21,15:57,245,46,5165,9,TEXT,"This is misleading"
profile29,post24,2024-05-05,09:22,98,140,5646,25,VIDEO,"Needs improvement"
profile29,post25,2024-08-23,20:32,803,36,6540,48,TEXT,"Very helpful, thanks!"
profile29,post26,2025-02-06,11:19,323,183,4902,12,TEXT,"Some good points but missing details"
profile29,post27,2025-03-09,01:39,974,67,6507,9,PHOTO,"Awesome content!"
profile29,post28,2025-04-04,09:19,371,29,7166,21,PHOTO,"Interesting content but too short"
profile29,post29,2024-08-23,11:21,943,72,6823,40,VIDEO,"Keep it up!"
profile29,post30,2024-07-11,01:14,3,155,7140,0,VIDEO,"I don't agree"
profile29,post31,2025-04-18,10:56,470,46,5520,31,VIDEO,"Interesting content but too short"
profile29,post32,2024-05-11,19:33,653,184,7630,30,REEL,"Nice attempt but needs more depth"
profile29,post33,2024-08-17,03:13,174,132,7527,18,REEL,"Not what I expected"
profile29,post34,2025-01-21,06:09,571,144,7786,2,VIDEO,"Some good points but missing details"
profile29,post35,2024-07-03,20:20,657,118,6270,17,TEXT,"Awesome content!"
profile29,post36,2025-01-14,11:43,815,13,5634,7,VIDEO,"Amazing work!"
profile29,post37,2024-09-02,14:04,417,185,5885,45,PHOTO,"Some good points but missing details"
profile29,post38,2024-07-25,06:09,444,175,7554,19,TEXT,"Some good points but missing details"
profile29,post39,2024-12-12,13:04,683,115,5058,36,REEL,"Amazing work!"
profile29,post40,2024-06-02,11:20,817,136,5510,28,VIDEO,"So inspiring!"
profile29,post41,2024-07-02,23:36,464,110,6681,37,VIDEO,"Good but could be better"
profile29,post42,2024-09-01,20:30,678,134,6984,2,PHOTO,"Some good points but missing details"
profile29,post43,2025-03-03,23:41,626,115,8030,15,PHOTO,"Good but could be better"
profile29,post44,2025-04-10,05:05,443,133,5118,4,TEXT,"Interesting content but too short"
profile29,post45,2025-01-01,18:23,152,131,5805,44,REEL,"This is misleading"
profile29,post46,2025-02-10,04:39,501,195,6706,39,REEL,"I like the idea but execution needs work"
profile29,post47,2025-04-02,17:47,423,50,8585,36,VIDEO,"Needs improvement"
profile29,post48,2024-08-15,12:43,232,13,5838,30,PHOTO,"Disappointing content"
profile29,post49,2024-06-28,06:06,226,182,8657,25,PHOTO,"Needs improvement"
profile30,post1,2024-12-29,09:17,863,179,2920,41,PHOTO,"Amazing work!"
profile30,post2,2024-10-18,08:56,29,38,2990,1,REEL,"Not very helpful"
profile30,post3,2024-08-09,15:33,191,104,2893,43,VIDEO,"Interesting content but too short"
profile30,post4,2024-10-07,21:03,168,94,3160,44,REEL,"Good but could be better"
profile30,post5,2024-06-10,23:31,172,100,3304,38,VIDEO,"Has potential but needs refinement"
profile30,post6,2024-10-08,21:12,561,49,2980,32,TEXT,"Amazing work!"
profile30,post7,2024-11-30,02:29,28,4,3300,7,PHOTO,"Could be better"
profile30,post8,2024-06-20,17:19,375,137,3296,38,REEL,"Awesome content!"
profile30,post9,2024-09-11,04:11,897,178,3517,8,PHOTO,"Amazing work!"
profile30,post10,2024-07-10,12:14,362,151,3444,23,VIDEO,"Amazing work!"
profile30,post11,2024-06-04,06:08,768,59,3253,4,TEXT,"Awesome content!"
profile30,post12,2024-07-19,17:34,681,87,3184,46,PHOTO,"Love this content!"
profile30,post13,2024-10-29,09:40,126,124,3929,47,VIDEO,"I don't agree"
profile30,post14,2024-09-15,03:02,979,192,3384,34,VIDEO,"So inspiring!"
profile30,post15,2025-03-21,19:20,519,1,4309,47,TEXT,"Awesome content!"
profile30,post16,2024-10-29,19:37,657,117,2824,23,REEL,"Awesome content!"
profile30,post17,2024-11-15,09:45,165,107,2943,8,VIDEO,"Some good points but missing details"
profile30,post18,2024-10-05,10:36,8,94,4336,4,TEXT,"Disappointing content"
profile30,post19,2024-08-07,13:38,746,117,4268,45,REEL,"Amazing work!"
profile30,post20,2024-12-01,15:04,25,101,3484,6,PHOTO,"Not very helpful"
profile30,post21,2024-07-17,15:00,940,151,4042,42,PHOTO,"So inspiring!"
profile30,post22,2024-10-07,17:28,550,109,4210,40,PHOTO,"Awesome content!"
profile30,post23,2024-07-11,00:29,651,27,2916,12,TEXT,"Great post!"
profile30,post24,2024-05-25,01:21,310,123,4096,23,REEL,"I like the idea but execution needs work"
profile30,post25,2024-11-08,21:39,237,77,5024,44,TEXT,"I don't agree"
profile30,post26,2024-05-13,12:22,843,170,5372,9,VIDEO,"Awesome content!"
profile30,post27,2025-03-18,11:27,606,168,5200,11,TEXT,"Great post!"
profile30,post28,2024-08-21,04:17,111,183,4112,19,PHOTO,"Could be better"
profile30,post29,2024-11-11,15:58,194,59,5666,18,PHOTO,"Too basic"
profile30,post30,2025-02-12,01:14,970,48,4744,20,PHOTO,"Keep it up!"
profile30,post31,2024-12-11,10:56,763,34,5149,10,VIDEO,"So inspiring!"
profile31,post1,2024-09-21,17:49,22,162,4018,20,VIDEO,"Could be better"
profile31,post2,2024-11-19,05:05,367,97,4028,26,TEXT,"Interesting content but too short"
profile31,post3,2024-12-08,05:13,908,73,4241,12,VIDEO,"This is excellent!"
profile31,post4,2024-07-01,16:39,170,103,4120,41,TEXT,"Not very helpful"
profile31,post5,2024-12-24,01:33,598,168,4249,43,PHOTO,"This is excellent!"
profile31,post6,2025-03-21,06:01,803,17,4262,23,TEXT,"Keep it up!"
profile31,post7,2024-12-27,14:55,854,107,4116,19,TEXT,"Keep it up!"
profile31,post8,2024-10-02,02:26,320,172,4100,49,REEL,"Good but could be better"
profile31,post9,2024-09-03,06:32,975,159,4733,16,PHOTO,"So inspiring!"
profile31,post10,2024-05-29,13:38,196,62,4674,10,TEXT,"Could be better"
profile31,post11,2024-06-07,02:10,33,39,4961,40,TEXT,"This is misleading"
profile31,post12,2024-05-24,03:01,934,151,4256,5,VIDEO,"Very helpful, thanks!"
profile31,post13,2024-08-19,02:14,547,69,4134,24,PHOTO,"This is excellent!"
profile31,post14,2024-08-02,22:58,957,33,4200,22,VIDEO,"This is excellent!"
profile31,post15,2024-09-04,12:06,774,86,4934,40,TEXT,"Keep it up!"
profile31,post16,2024-11-27,06:50,834,47,4308,41,PHOTO,"Amazing work!"
profile31,post17,2024-09-04,05:47,381,68,5670,49,TEXT,"I like the idea but execution needs work"
profile31,post18,2024-10-29,21:51,584,72,5120,24,TEXT,"Amazing work!"
profile31,post19,2024-05-06,04:17,223,23,4308,32,TEXT,"Some good points but missing details"
profile31,post20,2025-04-06,07:33,655,107,4164,24,VIDEO,"Keep it up!"
profile31,post21,2024-10-22,21:40,877,178,6020,9,REEL,"Great post!"
profile31,post22,2024-12-26,14:32,888,118,5126,31,PHOTO,"Awesome content!"
profile31,post23,2025-01-15,18:38,422,147,5177,16,VIDEO,"Good but could be better"
profile31,post24,2024-05-15,00:11,156,36,5228,35,VIDEO,"Disappointing content"
profile31,post25,2025-04-06,13:30,68,59,5129,45,VIDEO,"Disappointing content"
profile31,post26,2024-07-10,14:33,735,167,6344,9,TEXT,"Very helpful, thanks!"
profile31,post27,2024-05-31,19:50,465,118,4274,17,VIDEO,"Amazing work!"
profile31,post28,2025-01-18,06:13,439,3,5012,41,TEXT,"Good but could be better"
profile31,post29,2025-03-12,17:06,983,20,5686,40,TEXT,"Great post!"
profile31,post30,2024-10-30,08:45,616,126,6854,27,VIDEO,"Nice attempt but needs more depth"
profile31,post31,2024-06-21,13:32,972,168,5740,22,PHOTO,"Amazing work!"
profile31,post32,2024-10-29,17:20,367,121,5092,22,REEL,"Interesting content but too short"
profile31,post33,2024-05-03,19:32,59,74,4004,21,REEL,"I don't agree"
profile31,post34,2024-06-21,07:31,256,59,6894,22,REEL,"I don't agree"
profile31,post35,2024-06-07,02:33,587,75,4669,1,PHOTO,"This is excellent!"
profile31,post36,2024-06-06,18:53,135,144,7532,32,REEL,"Could be better"
profile31,post37,2024-10-27,13:46,781,48,6853,42,VIDEO,"Great post!"
profile31,post38,2024-11-07,18:56,727,190,4916,38,VIDEO,"Keep it up!"
profile31,post39,2024-09-25,06:43,546,63,4472,20,VIDEO,"Great post!"
profile31,post40,2024-11-16,14:57,541,190,7684,35,VIDEO,"I like the idea but execution needs work"
profile31,post41,2025-04-05,19:45,349,95,7243,42,VIDEO,"I don't agree"
profile31,post42,2025-01-12,05:48,581,186,4676,2,PHOTO,"Awesome content!"
profile31,post43,2025-03-21,22:10,506,177,4692,26,TEXT,"So inspiring!"
profile31,post44,2025-01-31,08:47,298,145,6380,21,VIDEO,"Too basic"
profile31,post45,2025-03-01,20:11,422,168,4319,12,REEL,"Good but could be better"
profile31,post46,2025-03-09,11:01,815,192,7776,17,PHOTO,"Love this content!"
profile31,post47,2025-01-03,07:13,450,98,6495,7,TEXT,"I like the idea but execution needs work"
profile31,post48,2024-12-07,04:58,915,75,5444,22,REEL,"Very helpful, thanks!"
profile32,post1,2024-11-15,20:21,535,91,2715,14,REEL,"Love this content!"
profile32,post2,2025-03-18,23:37,676,155,2700,37,PHOTO,"Very helpful, thanks!"
profile32,post3,2025-01-11,14:22,867,103,2674,32,VIDEO,"This is excellent!"
profile32,post4,2024-05-02,05:30,935,163,2900,39,TEXT,"Keep it up!"
profile32,post5,2024-08-19,01:00,581,28,2714,5,TEXT,"Awesome content!"
profile32,post6,2024-08-26,11:54,209,49,3208,35,TEXT,"Interesting content but too short"
profile32,post7,2025-04-11,16:16,122,81,3253,27,VIDEO,"Could be better"
profile32,post8,2024-12-22,08:28,812,113,3268,3,TEXT,"Awesome content!"
profile32,post9,2024-07-06,05:29,169,112,2680,11,REEL,"Some good points but missing details"
profile32,post10,2024-05-05,13:39,384,156,3254,46,PHOTO,"Awesome content!"
profile32,post11,2024-12-09,10:53,921,172,2688,49,PHOTO,"Love this content!"
profile32,post12,2024-09-26,10:29,588,138,3532,34,REEL,"Love this content!"
profile32,post13,2024-10-16,18:06,686,67,3021,49,TEXT,"Very helpful, thanks!"
profile32,post14,2024-12-17,09:38,437,113,2994,44,PHOTO,"Keep it up!"
profile32,post15,2024-05-26,12:30,424,84,3454,35,PHOTO,"Great post!"
profile32,post16,2024-09-14,11:09,334,139,3636,40,VIDEO,"I like the idea but execution needs work"
profile32,post17,2025-02-10,08:16,958,83,3919,30,VIDEO,"Awesome content!"
profile32,post18,2024-10-19,14:23,950,10,2914,7,REEL,"Very helpful, thanks!"
profile32,post19,2024-05-03,16:17,15,119,4278,36,PHOTO,"Too basic"
profile32,post20,2024-08-08,00:47,248,170,3064,12,VIDEO,"Good but could be better"
profile32,post21,2024-08-13,11:55,123,108,4345,30,TEXT,"I don't agree"
profile32,post22,2024-10-26,03:38,47,25,3986,5,REEL,"This is misleading"
profile32,post23,2024-08-17,23:11,7,139,2989,44,VIDEO,"This is misleading"
profile32,post24,2024-05-06,00:40,68,66,2716,21,REEL,"Needs improvement"
profile32,post25,2025-01-03,07:51,134,48,3119,38,REEL,"I don't agree"
profile32,post26,2024-10-27,02:08,405,47,3866,29,VIDEO,"Very helpful, thanks!"
profile32,post27,2024-05-01,22:07,454,20,3643,28,VIDEO,"This is excellent!"
profile32,post28,2024-10-24,12:09,231,48,4380,29,TEXT,"I like the idea but execution needs work"
profile32,post29,2024-05-24,13:23,619,156,4007,27,VIDEO,"Great post!"
profile32,post30,2025-03-26,09:27,938,184,3994,12,REEL,"Very helpful, thanks!"
profile32,post31,2024-11-22,10:34,148,123,2768,28,PHOTO,"I like the idea but execution needs work"
profile32,post32,2024-11-06,11:28,821,63,4884,27,REEL,"Keep it up!"
profile32,post33,2024-05-06,20:22,150,126,3799,25,VIDEO,"Too basic"
profile32,post34,2024-10-26,04:28,863,53,3936,42,VIDEO,"Great post!"
profile32,post35,2024-09-29,13:51,148,161,3939,46,TEXT,"Disappointing content"
profile32,post36,2024-08-07,02:25,921,180,5524,10,VIDEO,"Love this content!"
profile32,post37,2024-06-08,14:36,270,149,4827,12,VIDEO,"Some good points but missing details"
profile32,post38,2024-11-23,16:55,768,172,3176,25,PHOTO,"Very helpful, thanks!"
profile32,post39,2024-12-28,12:56,929,67,5335,43,VIDEO,"Amazing work!"
profile32,post40,2025-04-12,03:53,802,166,2684,9,PHOTO,"Very helpful, thanks!"
profile32,post41,2025-03-17,05:12,516,16,6170,4,REEL,"Interesting content but too short"
profile32,post42,2025-01-30,18:00,248,79,5206,27,TEXT,"I don't agree"
profile33,post1,2025-02-09,15:46,752,198,2148,42,VIDEO,"This is excellent!"
profile33,post2,2024-12-19,18:49,862,173,2135,0,TEXT,"Amazing work!"
profile33,post3,2024-12-30,16:32,834,26,2355,25,VIDEO,"Love this content!"
profile33,post4,2024-05-02,20:43,956,125,2079,26,TEXT,"This is excellent!"
profile33,post5,2025-04-01,18:59,443,88,2344,26,PHOTO,"Amazing work!"
profile33,post6,2025-03-26,00:02,435,17,2103,37,PHOTO,"This is excellent!"
profile33,post7,2024-08-24,15:02,328,91,2674,6,VIDEO,"Love this content!"
profile33,post8,2024-11-19,21:16,17,161,2303,31,REEL,"Too basic"
profile33,post9,2025-01-10,07:18,892,71,2700,38,TEXT,"Great post!"
profile33,post10,2024-12-03,20:16,932,12,2339,26,REEL,"Amazing work!"
profile33,post11,2025-02-05,12:24,686,186,2420,34,REEL,"Amazing work!"
profile33,post12,2025-01-29,22:36,60,182,2715,32,REEL,"Too basic"
profile33,post13,2024-06-29,12:28,824,95,3067,46,PHOTO,"This is excellent!"
profile33,post14,2024-06-12,01:01,369,168,2793,3,REEL,"Love this content!"
profile33,post15,2024-06-27,18:44,20,122,2919,13,REEL,"Disappointing content"
profile33,post16,2025-03-21,05:21,923,115,2303,25,REEL,"Love this content!"
profile33,post17,2025-03-09,14:51,371,171,3133,19,VIDEO,"Very helpful, thanks!"
profile33,post18,2024-12-22,22:12,290,77,2799,10,REEL,"Very helpful, thanks!"
profile33,post19,2024-12-13,11:33,99,149,3732,15,PHOTO,"I don't agree"
profile33,post20,2024-11-27,23:33,788,13,3339,0,VIDEO,"Awesome content!"
profile33,post21,2025-02-03,06:25,48,149,3801,36,VIDEO,"Not very helpful"
profile33,post22,2024-10-18,15:50,156,55,2343,38,TEXT,"Good but could be better"
profile33,post23,2024-11-30,16:18,90,123,2102,49,REEL,"I don't agree"
profile33,post24,2024-05-31,11:44,385,187,3351,27,TEXT,"So inspiring!"
profile33,post25,2024-08-25,00:06,515,64,2504,29,TEXT,"Very helpful, thanks!"
profile33,post26,2024-09-07,16:56,15,86,4003,27,REEL,"Too basic"
profile33,post27,2024-08-08,12:25,126,100,3780,31,TEXT,"This is misleading"
profile33,post28,2024-11-22,16:44,161,185,2135,12,VIDEO,"Interesting content but too short"
profile34,post1,2024-05-30,20:17,332,198,4605,23,VIDEO,"Has potential but needs refinement"
profile34,post2,2025-04-06,11:50,917,127,4680,39,REEL,"This is excellent!"
profile34,post3,2025-01-21,21:21,278,74,4581,3,TEXT,"I like the idea but execution needs work"
profile34,post4,2024-09-27,23:09,372,6,4918,39,REEL,"Has potential but needs refinement"
profile34,post5,2024-07-30,01:12,670,175,4795,24,VIDEO,"Great post!"
profile34,post6,2024-05-14,11:11,760,67,5082,2,VIDEO,"Love this content!"
profile34,post7,2024-12-14,06:17,551,109,4859,5,VIDEO,"Amazing work!"
profile34,post8,2024-05-19,12:15,839,180,5306,8,TEXT,"Love this content!"
profile34,post9,2024-11-19,07:22,312,42,5358,14,PHOTO,"Has potential but needs refinement"
profile34,post10,2024-11-12,17:44,710,156,4830,3,PHOTO,"Keep it up!"
profile34,post11,2025-01-22,08:55,248,80,5355,1,TEXT,"Not what I expected"
profile34,post12,2024-09-27,15:37,44,51,5298,25,REEL,"Disappointing content"
profile34,post13,2025-02-21,15:19,898,65,5583,8,REEL,"Love this content!"
profile34,post14,2024-10-28,16:56,314,123,4978,3,TEXT,"Nice attempt but needs more depth"
profile34,post15,2024-09-14,12:16,684,38,5160,42,PHOTO,"Very helpful, thanks!"
profile34,post16,2025-04-04,11:48,758,1,5554,19,PHOTO,"Very helpful, thanks!"
profile34,post17,2024-09-03,01:30,22,190,5652,49,VIDEO,"I don't agree"
profile34,post18,2024-05-13,01:17,489,145,6312,41,VIDEO,"Has potential but needs refinement"
profile34,post19,2024-10-23,01:03,709,7,6126,47,VIDEO,"So inspiring!"
profile34,post20,2024-12-07,01:15,707,57,5750,26,PHOTO,"So inspiring!"
profile34,post21,2024-08-31,15:09,520,190,5034,37,TEXT,"Great post!"
profile34,post22,2024-08-07,20:50,161,182,6092,15,VIDEO,"Could be better"
profile34,post23,2024-06-04,12:53,934,7,5841,20,REEL,"Amazing work!"
profile34,post24,2024-11-02,12:57,148,23,5970,40,REEL,"Could be better"
profile34,post25,2024-04-27,16:44,897,145,4605,1,VIDEO,"Great post!"
profile34,post26,2024-07-25,00:52,998,29,5180,34,PHOTO,"Great post!"
profile34,post27,2024-12-22,18:22,216,198,7122,18,PHOTO,"Not very helpful"
profile34,post28,2024-12-18,10:35,213,136,7050,42,PHOTO,"Too basic"
profile34,post29,2024-04-29,15:46,145,5,5400,29,TEXT,"Not what I expected"
profile34,post30,2024-07-07,21:44,166,73,5880,9,TEXT,"Needs improvement"
profile34,post31,2025-02-17,19:15,330,94,5832,48,PHOTO,"Some good points but missing details"
profile34,post32,2024-08-17,03:58,404,152,6418,46,REEL,"Interesting content but too short"
profile34,post33,2024-09-23,15:50,297,26,6246,16,TEXT,"Not very helpful"
profile34,post34,2024-07-10,22:48,590,160,6434,7,TEXT,"Has potential but needs refinement"
profile34,post35,2024-07-12,05:46,122,80,4670,45,PHOTO,"Not very helpful"
profile34,post36,2024-05-19,09:00,775,144,6330,16,TEXT,"So inspiring!"
profile34,post37,2024-09-04,04:12,65,32,8156,14,TEXT,"Too basic"
profile34,post38,2025-04-05,03:48,542,106,6772,2,VIDEO,"Some good points but missing details"
profile34,post39,2025-03-09,09:47,42,170,7416,15,VIDEO,"Not very helpful"
profile34,post40,2024-12-30,06:26,605,100,7770,43,VIDEO,"Some good points but missing details"
profile34,post41,2024-10-17,01:15,916,20,6826,29,REEL,"So inspiring!"
profile34,post42,2024-07-27,12:32,751,181,5622,19,PHOTO,"Amazing work!"
profile34,post43,2024-04-25,05:50,32,154,6078,45,REEL,"Not what I expected"
profile34,post44,2024-04-30,21:01,198,166,8314,31,VIDEO,"This is misleading"
profile34,post45,2024-12-17,09:40,877,89,4980,18,REEL,"So inspiring!"
profile34,post46,2024-06-17,02:29,468,143,7842,14,VIDEO,"Some good points but missing details"
profile34,post47,2024-06-21,23:29,918,102,8196,28,VIDEO,"Very helpful, thanks!"
profile34,post48,2024-09-03,16:19,662,115,4914,1,REEL,"This is excellent!"
profile34,post49,2025-01-08,04:26,814,146,6245,18,TEXT,"This is excellent!"
profile35,post1,2024-06-20,06:40,86,113,5454,21,REEL,"This is misleading"
profile35,post2,2024-05-19,02:55,224,52,5602,11,PHOTO,"Not very helpful"
profile35,post3,2024-06-19,20:19,312,181,5728,18,VIDEO,"Nice attempt but needs more depth"
profile35,post4,2024-09-01,21:41,802,188,5722,32,VIDEO,"Keep it up!"
profile35,post5,2024-11-05,08:32,479,139,5871,10,REEL,"Has potential but needs refinement"
profile35,post6,2024-06-01,10:38,976,190,6034,24,VIDEO,"Keep it up!"
profile35,post7,2025-01-01,09:58,644,5,5446,10,VIDEO,"Amazing work!"
profile35,post8,2024-06-19,10:47,984,120,5462,28,PHOTO,"Amazing work!"
profile35,post9,2024-09-18,11:42,891,127,6076,10,VIDEO,"Great post!"
profile35,post10,2024-08-02,07:39,113,27,6336,39,REEL,"I don't agree"
profile35,post11,2024-10-07,03:22,246,170,5721,2,VIDEO,"Too basic"
profile35,post12,2025-03-28,09:20,99,170,5530,22,VIDEO,"This is misleading"
profile35,post13,2024-07-17,12:35,715,196,6148,20,VIDEO,"Amazing work!"
profile35,post14,2025-04-12,04:17,177,91,6496,10,PHOTO,"Too basic"
profile35,post15,2024-11-18,16:47,51,128,5761,12,TEXT,"Not very helpful"
profile35,post16,2024-12-28,16:43,181,7,6054,42,VIDEO,"Disappointing content"
profile35,post17,2025-03-18,16:53,777,149,6857,18,PHOTO,"This is excellent!"
profile35,post18,2024-06-24,03:16,331,143,6904,27,TEXT,"Disappointing content"
profile35,post19,2025-02-27,07:23,515,116,5864,23,VIDEO,"I like the idea but execution needs work"
profile35,post20,2024-12-17,06:02,249,113,7346,12,VIDEO,"Not what I expected"
profile35,post21,2024-06-20,01:31,746,111,6559,10,VIDEO,"This is excellent!"
profile35,post22,2025-02-25,05:13,498,149,6480,45,TEXT,"Nice attempt but needs more depth"
profile35,post23,2024-05-17,18:12,273,77,5745,4,VIDEO,"Could be better"
profile35,post24,2024-12-21,08:59,867,190,6694,8,PHOTO,"Great post!"
profile35,post25,2024-07-23,09:35,440,1,6571,36,TEXT,"Some good points but missing details"
profile35,post26,2024-07-02,03:23,622,199,7500,21,REEL,"Interesting content but too short"
profile35,post27,2024-07-16,00:00,232,190,6985,8,PHOTO,"Not what I expected"
profile35,post28,2024-05-14,23:35,795,20,6426,13,TEXT,"Keep it up!"
profile35,post29,2024-09-16,21:43,734,48,6983,17,PHOTO,"Love this content!"
profile35,post30,2024-06-16,05:48,354,154,6526,25,TEXT,"Nice attempt but needs more depth"
profile35,post31,2024-10-08,22:32,905,77,7988,13,REEL,"Great post!"
profile35,post32,2024-04-24,19:00,253,128,8006,2,PHOTO,"Could be better"
profile35,post33,2024-09-30,21:34,894,102,7096,39,REEL,"Keep it up!"
profile35,post34,2024-10-19,13:55,967,115,6500,21,TEXT,"This is excellent!"
profile35,post35,2024-09-05,13:36,40,53,8771,26,PHOTO,"Not very helpful"
profile35,post36,2024-09-05,06:19,535,85,5914,33,TEXT,"Has potential but needs refinement"
profile35,post37,2024-07-10,00:30,662,22,8258,38,PHOTO,"Good but could be better"
profile35,post38,2024-11-22,16:45,63,108,9170,40,VIDEO,"I don't agree"
profile35,post39,2024-09-29,14:59,101,132,6772,7,VIDEO,"Not very helpful"
profile35,post40,2025-01-02,22:44,208,128,8086,46,REEL,"Too basic"
profile36,post1,2024-08-11,01:10,805,119,4819,16,REEL,"This is excellent!"
profile36,post2,2025-04-19,09:42,400,60,4892,5,TEXT,"I like the idea but execution needs work"
profile36,post3,2024-12-19,16:49,1,176,4845,40,TEXT,"Not very helpful"
profile36,post4,2024-11-03,01:38,686,53,4740,28,REEL,"Very helpful, thanks!"
profile36,post5,2025-01-09,02:21,106,103,4820,21,REEL,"Not what I expected"
profile36,post6,2024-09-20,14:09,878,112,4998,23,PHOTO,"This is excellent!"
profile36,post7,2025-01-15,06:18,322,39,4838,3,VIDEO,"Some good points but missing details"
profile36,post8,2024-11-05,10:07,482,136,4900,16,PHOTO,"Has potential but needs refinement"
profile36,post9,2024-09-15,18:11,424,13,4893,20,REEL,"Good but could be better"
profile36,post10,2024-11-26,21:14,617,58,5000,23,TEXT,"Love this content!"
profile36,post11,2025-01-04,08:49,79,151,4784,6,VIDEO,"This is misleading"
profile36,post12,2025-02-04,10:31,178,178,5844,38,VIDEO,"Could be better"
profile36,post13,2025-02-12,10:15,850,92,5429,29,REEL,"Keep it up!"
profile36,post14,2024-09-03,09:17,731,122,5860,22,PHOTO,"So inspiring!"
profile36,post15,2024-06-10,01:29,87,99,5565,18,VIDEO,"This is misleading"
profile36,post16,2024-08-20,20:47,286,30,6084,42,REEL,"Disappointing content"
profile36,post17,2024-09-01,11:40,820,22,6372,30,PHOTO,"Amazing work!"
profile36,post18,2024-12-07,13:46,115,165,5244,27,TEXT,"Not what I expected"
profile36,post19,2025-01-25,23:16,993,193,5196,22,TEXT,"Great post!"
profile36,post20,2024-07-29,19:33,851,17,5960,23,VIDEO,"Awesome content!"
profile36,post21,2025-02-06,10:05,39,104,5202,10,VIDEO,"Disappointing content"
profile36,post22,2024-12-11,16:29,285,67,5356,2,REEL,"Nice attempt but needs more depth"
profile36,post23,2025-04-10,02:28,588,117,5936,40,TEXT,"Some good points but missing details"
profile36,post24,2024-09-10,09:13,568,194,6852,5,VIDEO,"I like the idea but execution needs work"
profile36,post25,2025-03-09,09:31,776,147,6140,15,VIDEO,"Great post!"
profile36,post26,2024-09-06,18:06,339,85,6248,30,PHOTO,"Some good points but missing details"
profile36,post27,2025-04-11,10:32,929,110,5253,28,PHOTO,"So inspiring!"
profile36,post28,2024-10-03,01:52,871,74,7232,24,PHOTO,"Awesome content!"
profile36,post29,2025-04-15,08:01,639,91,7582,6,VIDEO,"Some good points but missing details"
profile36,post30,2025-02-13,11:56,419,155,6780,17,TEXT,"Has potential but needs refinement"
profile36,post31,2025-01-14,05:24,73,148,6972,9,VIDEO,"Could be better"
profile36,post32,2025-01-21,14:35,442,34,4868,36,VIDEO,"Some good points but missing details"
profile36,post33,2024-10-19,03:43,933,128,5697,1,PHOTO,"Awesome content!"
profile36,post34,2025-03-31,20:18,198,51,7460,43,TEXT,"I don't agree"
profile37,post1,2024-07-27,03:52,512,193,4539,22,REEL,"Keep it up!"
profile37,post2,2024-08-11,20:32,406,100,4645,40,REEL,"Good but could be better"
profile37,post3,2024-08-18,07:58,506,133,4596,49,REEL,"Awesome content!"
profile37,post4,2024-09-24,10:29,613,94,4769,9,PHOTO,"So inspiring!"
profile37,post5,2024-04-21,05:37,457,183,4895,47,TEXT,"Has potential but needs refinement"
profile37,post6,2025-04-06,23:29,226,35,4641,26,PHOTO,"Not very helpful"
profile37,post7,2025-01-22,07:19,6,164,5164,21,VIDEO,"I don't agree"
profile37,post8,2024-10-22,21:15,736,88,4525,41,PHOTO,"Awesome content!"
profile37,post9,2024-07-10,11:05,966,140,5214,4,PHOTO,"Awesome content!"
profile37,post10,2024-08-28,09:28,553,32,5225,36,REEL,"Very helpful, thanks!"
profile37,post11,2024-05-02,17:40,76,26,4892,22,TEXT,"Not very helpful"
profile37,post12,2025-03-28,22:05,570,28,4617,20,PHOTO,"Love this content!"
profile37,post13,2025-02-09,13:33,220,66,5447,35,PHOTO,"Could be better"
profile37,post14,2025-01-19,06:24,528,33,4737,49,REEL,"Love this content!"
profile37,post15,2024-10-27,18:27,376,34,4815,22,VIDEO,"Good but could be better"
profile37,post16,2024-05-06,00:22,978,159,5925,19,VIDEO,"So inspiring!"
profile37,post17,2024-08-16,17:54,412,84,4961,33,VIDEO,"Interesting content but too short"
profile37,post18,2024-09-18,09:04,474,174,4485,33,VIDEO,"Very helpful, thanks!"
profile37,post19,2024-05-08,04:37,461,162,4827,5,TEXT,"Nice attempt but needs more depth"
profile37,post20,2024-11-25,21:10,71,168,4965,6,PHOTO,"This is misleading"
profile37,post21,2024-11-21,10:35,172,64,6207,36,VIDEO,"Needs improvement"
profile37,post22,2024-10-12,12:36,807,2,4551,46,PHOTO,"Awesome content!"
profile37,post23,2025-01-04,13:15,42,45,5888,21,PHOTO,"Not very helpful"
profile37,post24,2025-03-08,20:32,201,153,6261,24,PHOTO,"Not what I expected"
profile37,post25,2024-10-21,08:55,301,123,6760,8,REEL,"Not what I expected"
profile37,post26,2024-09-24,08:05,940,28,5733,17,TEXT,"Love this content!"
profile37,post27,2024-09-19,15:24,699,58,4890,39,REEL,"Love this content!"
